Date,Account,Description,Debit_FC,Credit_FC,Balance_FC,Debit_ZAR,Credit_ZAR,Balance_ZAR,Category,Reference,Currency,FX_to_ZAR_at_Txn,Latitude,Longitude,Counterparty
2025-01-08,CPT02,POS Settlement,0.0,13161.84,4619008.100000002,0.0,13161.84,4619008.100000002,Sales,DEP833134952,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-08,CPT02,POS Settlement,0.0,49060.54,4668068.640000002,0.0,49060.54,4668068.640000002,Sales,DEP867748557,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-08,CPT02,Ecommerce Payout,0.0,6245.5,4674314.140000002,0.0,6245.5,4674314.140000002,Sales,DEP912379827,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-08,CPT02,POS Settlement,0.0,686.1,4675000.240000002,0.0,686.1,4675000.240000002,Sales,DEP927432242,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-08,CPT02,POS Settlement,0.0,6934.28,4681934.520000002,0.0,6934.28,4681934.520000002,Sales,DEP937467854,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-08,CPT02,POS Settlement,0.0,16887.29,4698821.810000002,0.0,16887.29,4698821.810000002,Sales,DEP942795900,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-08,CPT02,Ecommerce Payout,0.0,7607.05,4706428.860000002,0.0,7607.05,4706428.860000002,Sales,DEP948359786,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-08,CPT02,Ecommerce Payout,0.0,29006.86,4735435.7200000025,0.0,29006.86,4735435.7200000025,Sales,DEP955895334,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-08,CPT02,POS Settlement,0.0,7727.42,4743163.140000002,0.0,7727.42,4743163.140000002,Sales,DEP965926612,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-08,CPT02,Ecommerce Payout,0.0,1256.03,4744419.170000003,0.0,1256.03,4744419.170000003,Sales,DEP980514337,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-09,CPT02,POS Settlement,0.0,3764.65,4748183.820000003,0.0,3764.65,4748183.820000003,Sales,DEP104539529,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,Ecommerce Payout,0.0,15972.61,4764156.430000003,0.0,15972.61,4764156.430000003,Sales,DEP149219964,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-09,CPT02,POS Settlement,0.0,33226.66,4797383.090000004,0.0,33226.66,4797383.090000004,Sales,DEP159406962,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-09,CPT02,POS Settlement,0.0,14098.5,4811481.590000004,0.0,14098.5,4811481.590000004,Sales,DEP211413658,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-09,CPT02,POS Settlement,0.0,80.04,4811561.630000004,0.0,80.04,4811561.630000004,Sales,DEP235566227,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-09,CPT02,POS Settlement,0.0,59015.2,4870576.830000004,0.0,59015.2,4870576.830000004,Sales,DEP252546128,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-09,CPT02,Ecommerce Payout,0.0,8450.54,4879027.370000004,0.0,8450.54,4879027.370000004,Sales,DEP295991031,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-09,CPT02,POS Settlement,0.0,4537.3,4883564.670000004,0.0,4537.3,4883564.670000004,Sales,DEP330669421,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,Ecommerce Payout,0.0,20029.06,4903593.730000003,0.0,20029.06,4903593.730000003,Sales,DEP342361874,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-09,CPT02,POS Settlement,0.0,18715.26,4922308.990000003,0.0,18715.26,4922308.990000003,Sales,DEP409903313,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-09,CPT02,Ecommerce Payout,0.0,4023.18,4926332.170000003,0.0,4023.18,4926332.170000003,Sales,DEP414892809,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,Ecommerce Payout,0.0,29654.3,4955986.4700000025,0.0,29654.3,4955986.4700000025,Sales,DEP488888281,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,Ecommerce Payout,0.0,20792.78,4976779.250000003,0.0,20792.78,4976779.250000003,Sales,DEP499159865,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-09,CPT02,POS Settlement,0.0,4483.65,4981262.900000003,0.0,4483.65,4981262.900000003,Sales,DEP571918255,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-09,CPT02,POS Settlement,0.0,10240.77,4991503.670000003,0.0,10240.77,4991503.670000003,Sales,DEP585299155,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-09,CPT02,POS Settlement,0.0,12015.73,5003519.400000003,0.0,12015.73,5003519.400000003,Sales,DEP598156831,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-09,CPT02,POS Settlement,0.0,5491.74,5009011.140000003,0.0,5491.74,5009011.140000003,Sales,DEP692938658,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-09,CPT02,Ecommerce Payout,0.0,14698.55,5023709.690000003,0.0,14698.55,5023709.690000003,Sales,DEP696100984,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-09,CPT02,Ecommerce Payout,0.0,11417.66,5035127.350000003,0.0,11417.66,5035127.350000003,Sales,DEP702119111,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-09,CPT02,POS Settlement,0.0,4988.3,5040115.650000003,0.0,4988.3,5040115.650000003,Sales,DEP708357772,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,Ecommerce Payout,0.0,12211.53,5052327.180000003,0.0,12211.53,5052327.180000003,Sales,DEP724753335,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-09,CPT02,POS Settlement,0.0,29114.91,5081442.090000004,0.0,29114.91,5081442.090000004,Sales,DEP742047627,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-09,CPT02,Ecommerce Payout,0.0,21248.7,5102690.790000004,0.0,21248.7,5102690.790000004,Sales,DEP750356027,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-09,CPT02,Ecommerce Payout,0.0,3576.77,5106267.560000003,0.0,3576.77,5106267.560000003,Sales,DEP755175428,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-09,CPT02,Ecommerce Payout,0.0,14256.85,5120524.410000003,0.0,14256.85,5120524.410000003,Sales,DEP759256710,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-09,CPT02,Ecommerce Payout,0.0,4675.95,5125200.360000003,0.0,4675.95,5125200.360000003,Sales,DEP759920575,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-09,CPT02,Ecommerce Payout,0.0,47378.1,5172578.460000003,0.0,47378.1,5172578.460000003,Sales,DEP770213050,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-09,CPT02,POS Settlement,0.0,6184.94,5178763.400000003,0.0,6184.94,5178763.400000003,Sales,DEP780941621,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-09,CPT02,POS Settlement,0.0,28594.87,5207358.270000003,0.0,28594.87,5207358.270000003,Sales,DEP781608002,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-09,CPT02,POS Settlement,0.0,1631.1,5208989.370000003,0.0,1631.1,5208989.370000003,Sales,DEP790143230,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-09,CPT02,POS Settlement,0.0,9188.14,5218177.510000003,0.0,9188.14,5218177.510000003,Sales,DEP815092642,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-09,CPT02,Ecommerce Payout,0.0,6188.61,5224366.120000003,0.0,6188.61,5224366.120000003,Sales,DEP823928902,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,POS Settlement,0.0,45627.55,5269993.670000003,0.0,45627.55,5269993.670000003,Sales,DEP828404352,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,Ecommerce Payout,0.0,2761.73,5272755.400000003,0.0,2761.73,5272755.400000003,Sales,DEP850725235,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,Ecommerce Payout,0.0,12790.18,5285545.580000003,0.0,12790.18,5285545.580000003,Sales,DEP851108675,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,POS Settlement,0.0,3233.31,5288778.890000002,0.0,3233.31,5288778.890000002,Sales,DEP863329042,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-09,CPT02,Ecommerce Payout,0.0,5876.66,5294655.550000003,0.0,5876.66,5294655.550000003,Sales,DEP911847143,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-09,CPT02,Ecommerce Payout,0.0,14112.36,5308767.910000003,0.0,14112.36,5308767.910000003,Sales,DEP931343958,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,Ecommerce Payout,0.0,9112.52,5317880.4300000025,0.0,9112.52,5317880.4300000025,Sales,DEP932730640,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,Ecommerce Payout,0.0,3306.66,5321187.090000003,0.0,3306.66,5321187.090000003,Sales,DEP966233707,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-09,CPT02,Ecommerce Payout,0.0,21141.96,5342329.050000003,0.0,21141.96,5342329.050000003,Sales,DEP971570926,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-10,CPT02,Ecommerce Payout,0.0,61750.75,5404079.800000003,0.0,61750.75,5404079.800000003,Sales,DEP108025181,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-10,CPT02,POS Settlement,0.0,933.84,5405013.640000002,0.0,933.84,5405013.640000002,Sales,DEP116076118,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-10,CPT02,Ecommerce Payout,0.0,11696.18,5416709.820000002,0.0,11696.18,5416709.820000002,Sales,DEP122882749,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-10,CPT02,POS Settlement,0.0,4352.61,5421062.4300000025,0.0,4352.61,5421062.4300000025,Sales,DEP128795422,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,Ecommerce Payout,0.0,9795.45,5430857.880000003,0.0,9795.45,5430857.880000003,Sales,DEP153928962,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-10,CPT02,Ecommerce Payout,0.0,35481.88,5466339.760000003,0.0,35481.88,5466339.760000003,Sales,DEP249364316,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-10,CPT02,Ecommerce Payout,0.0,10990.6,5477330.360000002,0.0,10990.6,5477330.360000002,Sales,DEP266040305,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,Ecommerce Payout,0.0,8267.36,5485597.7200000025,0.0,8267.36,5485597.7200000025,Sales,DEP279802074,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-10,CPT02,POS Settlement,0.0,4446.66,5490044.380000003,0.0,4446.66,5490044.380000003,Sales,DEP317612140,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-10,CPT02,POS Settlement,0.0,3580.21,5493624.590000003,0.0,3580.21,5493624.590000003,Sales,DEP318003309,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-10,CPT02,Ecommerce Payout,0.0,514.17,5494138.760000003,0.0,514.17,5494138.760000003,Sales,DEP330583490,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,POS Settlement,0.0,1400.21,5495538.9700000025,0.0,1400.21,5495538.9700000025,Sales,DEP373368038,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,POS Settlement,0.0,11119.83,5506658.800000003,0.0,11119.83,5506658.800000003,Sales,DEP389973993,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-10,CPT02,POS Settlement,0.0,5462.43,5512121.230000002,0.0,5462.43,5512121.230000002,Sales,DEP431627840,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-10,CPT02,Ecommerce Payout,0.0,44709.11,5556830.340000003,0.0,44709.11,5556830.340000003,Sales,DEP432553069,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-10,CPT02,POS Settlement,0.0,4089.88,5560920.2200000025,0.0,4089.88,5560920.2200000025,Sales,DEP456388146,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-10,CPT02,Ecommerce Payout,0.0,12894.99,5573815.210000003,0.0,12894.99,5573815.210000003,Sales,DEP501461833,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-10,CPT02,POS Settlement,0.0,51461.61,5625276.820000003,0.0,51461.61,5625276.820000003,Sales,DEP540314983,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,POS Settlement,0.0,5798.28,5631075.100000003,0.0,5798.28,5631075.100000003,Sales,DEP559126787,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-10,CPT02,POS Settlement,0.0,65849.74,5696924.840000004,0.0,65849.74,5696924.840000004,Sales,DEP573962623,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,Ecommerce Payout,0.0,32717.1,5729641.940000003,0.0,32717.1,5729641.940000003,Sales,DEP588848545,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-10,CPT02,POS Settlement,0.0,57555.76,5787197.700000003,0.0,57555.76,5787197.700000003,Sales,DEP604275224,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,POS Settlement,0.0,5307.9,5792505.600000003,0.0,5307.9,5792505.600000003,Sales,DEP655719981,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-10,CPT02,POS Settlement,0.0,9335.22,5801840.820000003,0.0,9335.22,5801840.820000003,Sales,DEP685417297,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,Ecommerce Payout,0.0,7082.19,5808923.0100000035,0.0,7082.19,5808923.0100000035,Sales,DEP717570268,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,POS Settlement,0.0,39222.6,5848145.610000003,0.0,39222.6,5848145.610000003,Sales,DEP763122355,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-10,CPT02,POS Settlement,0.0,5417.82,5853563.430000003,0.0,5417.82,5853563.430000003,Sales,DEP778791820,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,Ecommerce Payout,0.0,6368.05,5859931.480000003,0.0,6368.05,5859931.480000003,Sales,DEP779683982,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-10,CPT02,POS Settlement,0.0,28470.72,5888402.200000003,0.0,28470.72,5888402.200000003,Sales,DEP796589722,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-10,CPT02,Ecommerce Payout,0.0,6270.68,5894672.880000003,0.0,6270.68,5894672.880000003,Sales,DEP821114911,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,Ecommerce Payout,0.0,34560.98,5929233.860000003,0.0,34560.98,5929233.860000003,Sales,DEP844915245,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,POS Settlement,0.0,4220.56,5933454.420000003,0.0,4220.56,5933454.420000003,Sales,DEP855314609,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-10,CPT02,POS Settlement,0.0,720.62,5934175.040000003,0.0,720.62,5934175.040000003,Sales,DEP872892068,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-10,CPT02,Ecommerce Payout,0.0,1066.94,5935241.980000003,0.0,1066.94,5935241.980000003,Sales,DEP966980444,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-10,CPT02,POS Settlement,0.0,9774.47,5945016.450000003,0.0,9774.47,5945016.450000003,Sales,DEP977065224,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,Ecommerce Payout,0.0,16977.67,5961994.120000003,0.0,16977.67,5961994.120000003,Sales,DEP115640999,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-11,CPT02,POS Settlement,0.0,11287.41,5973281.530000003,0.0,11287.41,5973281.530000003,Sales,DEP126652172,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-11,CPT02,POS Settlement,0.0,2438.82,5975720.350000003,0.0,2438.82,5975720.350000003,Sales,DEP152539010,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-11,CPT02,POS Settlement,0.0,37054.57,6012774.920000004,0.0,37054.57,6012774.920000004,Sales,DEP179934971,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-11,CPT02,POS Settlement,0.0,26114.73,6038889.650000004,0.0,26114.73,6038889.650000004,Sales,DEP185247799,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-11,CPT02,Ecommerce Payout,0.0,10194.99,6049084.640000004,0.0,10194.99,6049084.640000004,Sales,DEP193122888,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-11,CPT02,POS Settlement,0.0,20872.59,6069957.230000004,0.0,20872.59,6069957.230000004,Sales,DEP193587510,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-11,CPT02,Ecommerce Payout,0.0,24300.02,6094257.250000004,0.0,24300.02,6094257.250000004,Sales,DEP225134361,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-11,CPT02,POS Settlement,0.0,3660.37,6097917.620000004,0.0,3660.37,6097917.620000004,Sales,DEP248172215,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,Ecommerce Payout,0.0,22290.22,6120207.840000004,0.0,22290.22,6120207.840000004,Sales,DEP264327734,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-11,CPT02,Ecommerce Payout,0.0,3127.22,6123335.060000003,0.0,3127.22,6123335.060000003,Sales,DEP270647941,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,Ecommerce Payout,0.0,23127.64,6146462.700000003,0.0,23127.64,6146462.700000003,Sales,DEP328310214,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-11,CPT02,Ecommerce Payout,0.0,22604.33,6169067.030000003,0.0,22604.33,6169067.030000003,Sales,DEP357330531,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-11,CPT02,Ecommerce Payout,0.0,3152.72,6172219.750000003,0.0,3152.72,6172219.750000003,Sales,DEP372641266,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-11,CPT02,POS Settlement,0.0,12245.02,6184464.770000002,0.0,12245.02,6184464.770000002,Sales,DEP386336718,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-11,CPT02,Ecommerce Payout,0.0,606.56,6185071.330000002,0.0,606.56,6185071.330000002,Sales,DEP407048425,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-11,CPT02,POS Settlement,0.0,4116.91,6189188.240000002,0.0,4116.91,6189188.240000002,Sales,DEP454188221,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-11,CPT02,POS Settlement,0.0,8958.65,6198146.890000002,0.0,8958.65,6198146.890000002,Sales,DEP471827866,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-11,CPT02,Ecommerce Payout,0.0,10833.28,6208980.170000003,0.0,10833.28,6208980.170000003,Sales,DEP473501301,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-11,CPT02,POS Settlement,0.0,18611.75,6227591.920000003,0.0,18611.75,6227591.920000003,Sales,DEP483022347,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-11,CPT02,Ecommerce Payout,0.0,19201.33,6246793.250000003,0.0,19201.33,6246793.250000003,Sales,DEP489468670,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-11,CPT02,Ecommerce Payout,0.0,26339.9,6273133.150000003,0.0,26339.9,6273133.150000003,Sales,DEP490699853,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-11,CPT02,POS Settlement,0.0,6908.86,6280042.0100000035,0.0,6908.86,6280042.0100000035,Sales,DEP509199325,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-11,CPT02,Ecommerce Payout,0.0,7506.65,6287548.660000004,0.0,7506.65,6287548.660000004,Sales,DEP538015732,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,POS Settlement,0.0,6544.94,6294093.600000004,0.0,6544.94,6294093.600000004,Sales,DEP550577367,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,POS Settlement,0.0,9496.89,6303590.490000004,0.0,9496.89,6303590.490000004,Sales,DEP575545779,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-11,CPT02,POS Settlement,0.0,11453.42,6315043.910000004,0.0,11453.42,6315043.910000004,Sales,DEP621891758,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-11,CPT02,Ecommerce Payout,0.0,5149.89,6320193.800000004,0.0,5149.89,6320193.800000004,Sales,DEP693601559,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-11,CPT02,Ecommerce Payout,0.0,397.48,6320591.280000004,0.0,397.48,6320591.280000004,Sales,DEP737040509,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,POS Settlement,0.0,72788.66,6393379.940000004,0.0,72788.66,6393379.940000004,Sales,DEP757606169,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-11,CPT02,Ecommerce Payout,0.0,35569.02,6428948.960000004,0.0,35569.02,6428948.960000004,Sales,DEP760816871,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-11,CPT02,Ecommerce Payout,0.0,2372.26,6431321.220000003,0.0,2372.26,6431321.220000003,Sales,DEP769013344,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,Ecommerce Payout,0.0,563.19,6431884.410000004,0.0,563.19,6431884.410000004,Sales,DEP787587092,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,POS Settlement,0.0,2350.14,6434234.550000004,0.0,2350.14,6434234.550000004,Sales,DEP788527305,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-11,CPT02,POS Settlement,0.0,17093.04,6451327.590000004,0.0,17093.04,6451327.590000004,Sales,DEP808747559,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-11,CPT02,Ecommerce Payout,0.0,7828.25,6459155.840000004,0.0,7828.25,6459155.840000004,Sales,DEP829448060,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,POS Settlement,0.0,6663.74,6465819.580000004,0.0,6663.74,6465819.580000004,Sales,DEP867079303,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-11,CPT02,POS Settlement,0.0,7867.79,6473687.370000004,0.0,7867.79,6473687.370000004,Sales,DEP881953703,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,Ecommerce Payout,0.0,62138.31,6535825.680000003,0.0,62138.31,6535825.680000003,Sales,DEP900963096,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,POS Settlement,0.0,8683.8,6544509.480000003,0.0,8683.8,6544509.480000003,Sales,DEP913905930,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-11,CPT02,Ecommerce Payout,0.0,23705.39,6568214.870000003,0.0,23705.39,6568214.870000003,Sales,DEP921193420,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-11,CPT02,Ecommerce Payout,0.0,2606.8,6570821.670000003,0.0,2606.8,6570821.670000003,Sales,DEP953571973,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-11,CPT02,POS Settlement,0.0,6446.93,6577268.600000002,0.0,6446.93,6577268.600000002,Sales,DEP962821711,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-12,CPT02,POS Settlement,0.0,8748.67,6586017.270000002,0.0,8748.67,6586017.270000002,Sales,DEP104015078,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-12,CPT02,POS Settlement,0.0,35936.85,6621954.120000002,0.0,35936.85,6621954.120000002,Sales,DEP122677252,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-12,CPT02,Ecommerce Payout,0.0,42488.42,6664442.540000002,0.0,42488.42,6664442.540000002,Sales,DEP132514358,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-12,CPT02,POS Settlement,0.0,1734.28,6666176.820000002,0.0,1734.28,6666176.820000002,Sales,DEP171722102,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-12,CPT02,POS Settlement,0.0,16449.74,6682626.560000002,0.0,16449.74,6682626.560000002,Sales,DEP179875333,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-12,CPT02,POS Settlement,0.0,4632.39,6687258.950000002,0.0,4632.39,6687258.950000002,Sales,DEP184728555,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-12,CPT02,Ecommerce Payout,0.0,36945.08,6724204.030000002,0.0,36945.08,6724204.030000002,Sales,DEP221017308,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-12,CPT02,POS Settlement,0.0,34752.33,6758956.360000002,0.0,34752.33,6758956.360000002,Sales,DEP227755121,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-12,CPT02,Ecommerce Payout,0.0,35437.59,6794393.950000002,0.0,35437.59,6794393.950000002,Sales,DEP256800631,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-12,CPT02,POS Settlement,0.0,29845.38,6824239.330000002,0.0,29845.38,6824239.330000002,Sales,DEP264608890,ZAR,1.0,-33.9249,18.4241,Yoco
2025-01-12,CPT02,Ecommerce Payout,0.0,62529.61,6886768.940000002,0.0,62529.61,6886768.940000002,Sales,DEP276779555,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-12,CPT02,POS Settlement,0.0,1310.45,6888079.390000002,0.0,1310.45,6888079.390000002,Sales,DEP325302642,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-12,CPT02,Ecommerce Payout,0.0,76651.41,6964730.800000003,0.0,76651.41,6964730.800000003,Sales,DEP398454084,ZAR,1.0,-33.9249,18.4241,Zapper
2025-01-12,CPT02,Ecommerce Payout,0.0,532.7,6965263.500000003,0.0,532.7,6965263.500000003,Sales,DEP403321012,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-12,CPT02,Ecommerce Payout,0.0,6110.91,6971374.410000003,0.0,6110.91,6971374.410000003,Sales,DEP464350921,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-12,CPT02,POS Settlement,0.0,8865.99,6980240.400000003,0.0,8865.99,6980240.400000003,Sales,DEP559797581,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-12,CPT02,Ecommerce Payout,0.0,45387.04,7025627.440000003,0.0,45387.04,7025627.440000003,Sales,DEP589589180,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-12,CPT02,Ecommerce Payout,0.0,21922.99,7047550.430000003,0.0,21922.99,7047550.430000003,Sales,DEP618828277,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-12,CPT02,POS Settlement,0.0,15721.48,7063271.910000004,0.0,15721.48,7063271.910000004,Sales,DEP680073114,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-12,CPT02,POS Settlement,0.0,15457.86,7078729.770000004,0.0,15457.86,7078729.770000004,Sales,DEP695258827,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-12,CPT02,POS Settlement,0.0,7624.27,7086354.040000004,0.0,7624.27,7086354.040000004,Sales,DEP706004730,ZAR,1.0,-33.9249,18.4241,PayFast
2025-01-12,CPT02,POS Settlement,0.0,29562.87,7115916.910000004,0.0,29562.87,7115916.910000004,Sales,DEP732022184,ZAR,1.0,-33.9249,18.4241,Ozow
2025-01-12,CPT02,POS Settlement,0.0,30974.83,7146891.740000004,0.0,30974.83,7146891.740000004,Sales,DEP753560352,ZAR,1.0,-33.9249,18.4241,FNB POS
2025-01-12,CPT02,Ecommerce Payout,0.0,23293.7,7170185.440000004,0.0,23293.7,7170185.440000004,Sales,DEP766144918,ZAR,1.0,-33.9249,18.4241,Yoco
